form,ingr,month,revenue
Powder,Glucosamine|Chondroitine,jan,0.14879
Other,Glucosamine|Chondroitine,jan,0.021868
Gummy,MSM,jan,0.0
Softgels,MSM,jan,0.0
Tablets,MSM,jan,1.5091048133333336
Capsules,MSM,jan,2.03240064
Powder,MSM,jan,0.494978
Other,MSM,jan,0.026536
Gummy,Fish_Oil,jan,0.34024792
Softgels,Fish_Oil,jan,10.7069154
Tablets,Fish_Oil,jan,0.02327
Capsules,Fish_Oil,jan,1.2385901000000001
Powder,Fish_Oil,jan,0.081955
Other,Fish_Oil,jan,0.05547763571428572
Gummy,Krill_Oil,jan,0.0
Softgels,Krill_Oil,jan,1.939765
Tablets,Krill_Oil,jan,0.0
Capsules,Krill_Oil,jan,0.710822
Powder,Krill_Oil,jan,0.0
Other,Krill_Oil,jan,0.0
Gummy,Flaxseed,jan,0.25008191999999996
Softgels,Flaxseed,jan,0.690726
Tablets,Flaxseed,jan,0.0
Capsules,Flaxseed,jan,0.929861
Powder,Flaxseed,jan,0.087453
Other,Flaxseed,jan,0.009742
Gummy,Psyllium,jan,0.0
Softgels,Psyllium,jan,0.0
Tablets,Psyllium,jan,0.002469
Capsules,Psyllium,jan,2.528351
Powder,Psyllium,jan,2.3371120700000003
Other,Psyllium,jan,0.03778
Gummy,Chromium,jan,0.094295
Softgels,Chromium,jan,0.24076064125
Tablets,Chromium,jan,1.129172
Capsules,Chromium,jan,1.648142
Powder,Chromium,jan,0.273239
Other,Chromium,jan,0.03413563571428572
Gummy,Dandelion,jan,0.0
Softgels,Dandelion,jan,0.00743
Tablets,Dandelion,jan,0.0
Capsules,Dandelion,jan,2.570368
Powder,Dandelion,jan,0.078176
Other,Dandelion,jan,0.008204
Gummy,Cranberry,jan,0.8245619257142857
Softgels,Cranberry,jan,0.341672
Tablets,Cranberry,jan,0.416396
Capsules,Cranberry,jan,2.66918473
Powder,Cranberry,jan,0.27009680333333336
Other,Cranberry,jan,0.007375
Gummy,Oregano,jan,0.0
Softgels,Oregano,jan,0.730735
Tablets,Oregano,jan,0.0
Capsules,Oregano,jan,0.4003935727777778
Powder,Oregano,jan,0.0
Other,Oregano,jan,0.048518
Gummy,Rhodiola_Rosea,jan,0.0
Softgels,Rhodiola_Rosea,jan,0.003318
Tablets,Rhodiola_Rosea,jan,0.0
Capsules,Rhodiola_Rosea,jan,0.74264688
Powder,Rhodiola_Rosea,jan,0.161971
Other,Rhodiola_Rosea,jan,0.004989
Gummy,Beetroot,jan,3.185762
Softgels,Beetroot,jan,0.0
Tablets,Beetroot,jan,0.0
Capsules,Beetroot,jan,0.36450309999999997
Powder,Beetroot,jan,0.42993240000000005
Other,Beetroot,jan,0.0
Gummy,Zeaxanthin,jan,0.08284680833333334
Softgels,Zeaxanthin,jan,2.8919123056349205
Tablets,Zeaxanthin,jan,0.27409556
Capsules,Zeaxanthin,jan,0.7977128508333333
Powder,Zeaxanthin,jan,0.017960163333333334
Other,Zeaxanthin,jan,0.015665635714285715
Gummy,Astaxanthin,jan,0.0
Softgels,Astaxanthin,jan,1.9034097136547619
Tablets,Astaxanthin,jan,0.000831
Capsules,Astaxanthin,jan,1.047354935793651
Powder,Astaxanthin,jan,0.0
Other,Astaxanthin,jan,0.0
Gummy,Bacopa,jan,0.0
Softgels,Bacopa,jan,0.0
Tablets,Bacopa,jan,0.079524
Capsules,Bacopa,jan,2.6740762144444443
Powder,Bacopa,jan,0.249667
Other,Bacopa,jan,0.010893
Gummy,Sodium,jan,0.0
Softgels,Sodium,jan,0.080894
Tablets,Sodium,jan,0.412597
Capsules,Sodium,jan,1.222202
Powder,Sodium,jan,2.086457
Other,Sodium,jan,0.0
Gummy,Capsimax,jan,0.0
Softgels,Capsimax,jan,0.0
Tablets,Capsimax,jan,0.0
Capsules,Capsimax,jan,0.5572296133333333
Powder,Capsimax,jan,0.005396
Other,Capsimax,jan,0.0
Gummy,Glycine,jan,0.0
Softgels,Glycine,jan,0.179
Tablets,Glycine,jan,0.019725
Capsules,Glycine,jan,0.3911396
Powder,Glycine,jan,0.2866056977777778
Other,Glycine,jan,0.0
Gummy,Glandular,jan,0.07318855
Softgels,Glandular,jan,0.0
Tablets,Glandular,jan,0.6971416671428571
Capsules,Glandular,jan,4.85004568
Powder,Glandular,jan,0.807075
Other,Glandular,jan,0.05852
Gummy,Taurine,jan,0.0
Softgels,Taurine,jan,0.0
Tablets,Taurine,jan,0.222242
Capsules,Taurine,jan,0.22022535999999998
Powder,Taurine,jan,1.15381016
Other,Taurine,jan,0.005945
Gummy,Betaine,jan,0.0
Softgels,Betaine,jan,0.05156
Tablets,Betaine,jan,0.055682
Capsules,Betaine,jan,0.57597292125
Powder,Betaine,jan,0.724812
Other,Betaine,jan,0.016275
Gummy,Guarana,jan,0.0
Softgels,Guarana,jan,0.0
Tablets,Guarana,jan,0.0
Capsules,Guarana,jan,0.028832
Powder,Guarana,jan,0.025277
Other,Guarana,jan,0.0
Gummy,Ceramides,jan,0.0
Softgels,Ceramides,jan,0.0
Tablets,Ceramides,jan,0.0
Capsules,Ceramides,jan,0.011725
Powder,Ceramides,jan,0.007305
Other,Ceramides,jan,0.0
Gummy,Boron,jan,0.0
Softgels,Boron,jan,0.12744
Tablets,Boron,jan,0.53524826
Capsules,Boron,jan,0.769028
Powder,Boron,jan,0.036517
Other,Boron,jan,0.018864635714285715
Gummy,Boswellia,jan,0.0
Softgels,Boswellia,jan,0.181779
Tablets,Boswellia,jan,0.73873272
Capsules,Boswellia,jan,1.1021734950000002
Powder,Boswellia,jan,0.05643954
Other,Boswellia,jan,0.006709
Gummy,Gotu Kola,jan,0.0
Softgels,Gotu Kola,jan,0.0
Tablets,Gotu Kola,jan,0.0
Capsules,Gotu Kola,jan,0.145264
Powder,Gotu Kola,jan,0.0
Other,Gotu Kola,jan,0.0
Gummy,Hawthorn,jan,0.0
Softgels,Hawthorn,jan,0.0
Tablets,Hawthorn,jan,0.241577
Capsules,Hawthorn,jan,0.435534
Powder,Hawthorn,jan,0.019904949999999998
Other,Hawthorn,jan,0.028534699999999996
Gummy,Tongkat Ali,jan,0.0
Softgels,Tongkat Ali,jan,0.0
Tablets,Tongkat Ali,jan,0.063142
Capsules,Tongkat Ali,jan,0.79789156
Powder,Tongkat Ali,jan,0.019642
Other,Tongkat Ali,jan,0.0
Gummy,Eurycoma longifolia,jan,0.0
Softgels,Eurycoma longifolia,jan,0.0
Tablets,Eurycoma longifolia,jan,0.0
Capsules,Eurycoma longifolia,jan,0.491132
Powder,Eurycoma longifolia,jan,0.0
Other,Eurycoma longifolia,jan,0.0
Gummy,Fadogia agrestis,jan,0.0
Softgels,Fadogia agrestis,jan,0.0
Tablets,Fadogia agrestis,jan,0.0
Capsules,Fadogia agrestis,jan,0.172693
Powder,Fadogia agrestis,jan,0.0
Other,Fadogia agrestis,jan,0.0
Gummy,L-Glutathione,jan,0.0
Softgels,L-Glutathione,jan,0.0
Tablets,L-Glutathione,jan,0.018164
Capsules,L-Glutathione,jan,0.80844491
Powder,L-Glutathione,jan,0.021253163333333335
Other,L-Glutathione,jan,0.0
Gummy,Coleus forskohlii,jan,0.0
Softgels,Coleus forskohlii,jan,0.0
Tablets,Coleus forskohlii,jan,0.0
Capsules,Coleus forskohlii,jan,0.155387
Powder,Coleus forskohlii,jan,0.0
Other,Coleus forskohlii,jan,0.0
Gummy,DHEA,jan,0.0
Softgels,DHEA,jan,0.0
Tablets,DHEA,jan,0.222242
Capsules,DHEA,jan,0.30973306
Powder,DHEA,jan,0.0
Other,DHEA,jan,0.0
Gummy,Protein,jan,0.0
Softgels,Protein,jan,0.020938
Tablets,Protein,jan,0.0
Capsules,Protein,jan,0.877498
Powder,Protein,jan,62.24763215
Other,Protein,jan,0.1609849
Gummy,Nitric Oxide,jan,0.092157
Softgels,Nitric Oxide,jan,0.0
Tablets,Nitric Oxide,jan,0.4685926088888889
Capsules,Nitric Oxide,jan,2.076260638730159
Powder,Nitric Oxide,jan,5.058193948857143
Other,Nitric Oxide,jan,0.14823642785714286
Gummy,Olive Leaf,jan,0.0
Softgels,Olive Leaf,jan,0.8615266614285715
Tablets,Olive Leaf,jan,0.003799
Capsules,Olive Leaf,jan,1.6216382000000003
Powder,Olive Leaf,jan,0.027089
Other,Olive Leaf,jan,0.013624
Gummy,Tart Cherry,jan,0.37836256
Softgels,Tart Cherry,jan,0.018614
Tablets,Tart Cherry,jan,0.16003339000000003
Capsules,Tart Cherry,jan,1.0077969438095238
Powder,Tart Cherry,jan,0.07576
Other,Tart Cherry,jan,0.0
Gummy,Neem,jan,0.0
Softgels,Neem,jan,0.0
Tablets,Neem,jan,0.024605
Capsules,Neem,jan,0.16729240000000004
Powder,Neem,jan,0.05018
Other,Neem,jan,0.003785
Gummy,Pycnogenol,jan,0.0
Softgels,Pycnogenol,jan,0.0
Tablets,Pycnogenol,jan,0.00599
Capsules,Pycnogenol,jan,0.6951304399999999
Powder,Pycnogenol,jan,0.001736
Other,Pycnogenol,jan,0.0
Gummy,Vitamin K,jan,0.446589
Softgels,Vitamin K,jan,0.794842
Tablets,Vitamin K,jan,1.043565
Capsules,Vitamin K,jan,4.06830174968254
Powder,Vitamin K,jan,0.25618240000000003
Other,Vitamin K,jan,0.015665635714285715
Gummy,Sea_Moss,feb,0.476146
Softgels,Sea_Moss,feb,0.078972
Tablets,Sea_Moss,feb,0.014197
Capsules,Sea_Moss,feb,1.21658255
Powder,Sea_Moss,feb,0.374088
Other,Sea_Moss,feb,0.0579
Gummy,ACV,feb,3.889549
Softgels,ACV,feb,0.0
Tablets,ACV,feb,0.002244
Capsules,ACV,feb,2.643659
Powder,ACV,feb,0.172292
Other,ACV,feb,0.000848
Gummy,Copper,feb,0.006217
Softgels,Copper,feb,0.336718
Tablets,Copper,feb,1.279852
Capsules,Copper,feb,1.434182
Powder,Copper,feb,0.257557
Other,Copper,feb,0.001709
Gummy,Manganese,feb,0.0
Softgels,Manganese,feb,0.0
Tablets,Manganese,feb,1.200438
Capsules,Manganese,feb,1.085266
Powder,Manganese,feb,0.620746
Other,Manganese,feb,0.018115
Gummy,Potassium,feb,0.541809
Softgels,Potassium,feb,0.188009
Tablets,Potassium,feb,1.6868583788888887
Capsules,Potassium,feb,2.656192
Powder,Potassium,feb,9.858516
Other,Potassium,feb,0.030484
Gummy,Melatonin,feb,3.935455
Softgels,Melatonin,feb,0.035562
Tablets,Melatonin,feb,3.353264
Capsules,Melatonin,feb,2.88969006
Powder,Melatonin,feb,0.09536
Other,Melatonin,feb,0.018422
Gummy,Ashwagandha,feb,1.320547
Softgels,Ashwagandha,feb,0.051372
Tablets,Ashwagandha,feb,0.434824
Capsules,Ashwagandha,feb,4.78343152
Powder,Ashwagandha,feb,1.88331
Other,Ashwagandha,feb,0.036927
Gummy,Collagen,feb,1.424039
Softgels,Collagen,feb,0.26151
Tablets,Collagen,feb,1.1385964375
Capsules,Collagen,feb,5.657954443333334
Powder,Collagen,feb,16.181796
Other,Collagen,feb,0.090458
Gummy,Red Weed,feb,0.183489
Softgels,Red Weed,feb,0.0
Tablets,Red Weed,feb,0.0
Capsules,Red Weed,feb,0.298303
Powder,Red Weed,feb,0.306605
Other,Red Weed,feb,0.008071
Gummy,Greens,feb,0.8882649199999999
Softgels,Greens,feb,1.278017
Tablets,Greens,feb,1.783408
Capsules,Greens,feb,5.8360537
Powder,Greens,feb,8.555338666666666
Other,Greens,feb,0.044508
Gummy,Greens_Broccoli,feb,0.47375091999999996
Softgels,Greens_Broccoli,feb,0.003956
Tablets,Greens_Broccoli,feb,0.665636
Capsules,Greens_Broccoli,feb,1.089521
Powder,Greens_Broccoli,feb,0.32578
Other,Greens_Broccoli,feb,0.0
Gummy,Greens_Barley,feb,0.0
Softgels,Greens_Barley,feb,0.0
Tablets,Greens_Barley,feb,0.00263
Capsules,Greens_Barley,feb,0.007372
Powder,Greens_Barley,feb,0.190276
Other,Greens_Barley,feb,0.00227
Gummy,Greens_Collard,feb,0.0
Softgels,Greens_Collard,feb,0.0
Tablets,Greens_Collard,feb,0.0
Capsules,Greens_Collard,feb,0.0
Powder,Greens_Collard,feb,0.0
Other,Greens_Collard,feb,0.0
Gummy,Greens_Chlorella,feb,0.0
Softgels,Greens_Chlorella,feb,0.06683
Tablets,Greens_Chlorella,feb,0.232146
Capsules,Greens_Chlorella,feb,0.6274297
Powder,Greens_Chlorella,feb,2.5101066666666667
Other,Greens_Chlorella,feb,0.0
Gummy,Greens_Spirulina,feb,0.0
Softgels,Greens_Spirulina,feb,0.001064
Tablets,Greens_Spirulina,feb,0.405275
Capsules,Greens_Spirulina,feb,0.9756357
Powder,Greens_Spirulina,feb,3.3996716666666664
Other,Greens_Spirulina,feb,0.003748
Gummy,Greens_Spinach,feb,0.40429191999999997
Softgels,Greens_Spinach,feb,0.155452
Tablets,Greens_Spinach,feb,0.287011
Capsules,Greens_Spinach,feb,1.059343
Powder,Greens_Spinach,feb,0.20448966666666665
Other,Greens_Spinach,feb,0.0
Gummy,Greens_Kale,feb,0.31863391999999996
Softgels,Greens_Kale,feb,0.0
Tablets,Greens_Kale,feb,0.566393
Capsules,Greens_Kale,feb,1.513165
Powder,Greens_Kale,feb,0.3501166666666667
Other,Greens_Kale,feb,0.008289
Gummy,Greens_Wheatgrass,feb,0.0
Softgels,Greens_Wheatgrass,feb,0.001064
Tablets,Greens_Wheatgrass,feb,0.019767
Capsules,Greens_Wheatgrass,feb,0.075514
Powder,Greens_Wheatgrass,feb,1.537046
Other,Greens_Wheatgrass,feb,0.0
Gummy,Greens_alfa,feb,0.0
Softgels,Greens_alfa,feb,0.0
Tablets,Greens_alfa,feb,0.232655
Capsules,Greens_alfa,feb,0.450573
Powder,Greens_alfa,feb,0.069516
Other,Greens_alfa,feb,0.002789
Gummy,Greens_Chlorophyll,feb,0.0
Softgels,Greens_Chlorophyll,feb,0.0
Tablets,Greens_Chlorophyll,feb,0.0
Capsules,Greens_Chlorophyll,feb,0.0
Powder,Greens_Chlorophyll,feb,0.0
Other,Greens_Chlorophyll,feb,0.0
Gummy,Artichoke,feb,0.0
Softgels,Artichoke,feb,0.009769
Tablets,Artichoke,feb,0.218002
Capsules,Artichoke,feb,1.679337
Powder,Artichoke,feb,0.166138
Other,Artichoke,feb,0.002195
Gummy,Brown Weed,feb,0.176743
Softgels,Brown Weed,feb,0.065766
Tablets,Brown Weed,feb,0.604944035
Capsules,Brown Weed,feb,1.0613294375
Powder,Brown Weed,feb,0.321875
Other,Brown Weed,feb,0.004202
Gummy,Omega3,feb,3.443229422857143
Softgels,Omega3,feb,16.496558009999998
Tablets,Omega3,feb,0.541199
Capsules,Omega3,feb,6.7262895
Powder,Omega3,feb,0.389718
Other,Omega3,feb,0.169227
Gummy,Hemp,feb,1.429093
Softgels,Hemp,feb,0.023183
Tablets,Hemp,feb,0.011831
Capsules,Hemp,feb,0.904299
Powder,Hemp,feb,0.317601
Other,Hemp,feb,0.0
Gummy,Resveratrol,feb,0.005355
Softgels,Resveratrol,feb,0.049083
Tablets,Resveratrol,feb,0.176609
Capsules,Resveratrol,feb,2.51418
Powder,Resveratrol,feb,0.363538
Other,Resveratrol,feb,0.063406
Gummy,Black_cohosh,feb,0.31863391999999996
Softgels,Black_cohosh,feb,0.0
Tablets,Black_cohosh,feb,0.001874
Capsules,Black_cohosh,feb,0.374402
Powder,Black_cohosh,feb,0.0
Other,Black_cohosh,feb,0.048498
Gummy,Mushrooms,feb,0.030517
Softgels,Mushrooms,feb,0.003342
Tablets,Mushrooms,feb,0.220372
Capsules,Mushrooms,feb,3.807975
Powder,Mushrooms,feb,1.853459
Other,Mushrooms,feb,0.013175
Gummy,Superfruits,feb,3.502315
Softgels,Superfruits,feb,0.0
Tablets,Superfruits,feb,0.124908
Capsules,Superfruits,feb,2.884847
Powder,Superfruits,feb,1.758973
Other,Superfruits,feb,0.09587
Gummy,B9,feb,3.328737
Softgels,B9,feb,0.950149
Tablets,B9,feb,3.701418
Capsules,B9,feb,10.01439222111111
Powder,B9,feb,0.731762
Other,B9,feb,0.032191
Gummy,B7,feb,4.569769
Softgels,B7,feb,1.405204
Tablets,B7,feb,1.775601
Capsules,B7,feb,5.901162
Powder,B7,feb,0.935329
Other,B7,feb,0.333332
Gummy,B12,feb,8.79234992
Softgels,B12,feb,1.512869
Tablets,B12,feb,5.290471
Capsules,B12,feb,9.81555859
Powder,B12,feb,1.081811
Other,B12,feb,0.077929
Gummy,B5,feb,0.518829
Softgels,B5,feb,0.260106975
Tablets,B5,feb,0.844208
Capsules,B5,feb,3.194835
Powder,B5,feb,0.114158
Other,B5,feb,0.041514
Gummy,B6,feb,3.370296
Softgels,B6,feb,0.2774
Tablets,B6,feb,1.76558082
Capsules,B6,feb,7.59485991
Powder,B6,feb,0.399926
Other,B6,feb,0.018115
Gummy,B3,feb,0.32686
Softgels,B3,feb,0.165528
Tablets,B3,feb,1.8618861
Capsules,B3,feb,6.93343091
Powder,B3,feb,1.203876
Other,B3,feb,0.050175
Gummy,B2,feb,0.085658
Softgels,B2,feb,0.14653
Tablets,B2,feb,1.39667
Capsules,B2,feb,3.99595791
Powder,B2,feb,0.440409
Other,B2,feb,0.032213
Gummy,B8,feb,0.459313
Softgels,B8,feb,0.0
Tablets,B8,feb,0.625366
Capsules,B8,feb,2.718627631111111
Powder,B8,feb,0.929262
Other,B8,feb,0.008017
Gummy,Phosphatidylserine,feb,0.322496
Softgels,Phosphatidylserine,feb,1.742968
Tablets,Phosphatidylserine,feb,0.0
Capsules,Phosphatidylserine,feb,3.279728
Powder,Phosphatidylserine,feb,0.0
Other,Phosphatidylserine,feb,0.022563
Gummy,Gaba,feb,0.421036
Softgels,Gaba,feb,0.022914
Tablets,Gaba,feb,0.057009
Capsules,Gaba,feb,1.365627
Powder,Gaba,feb,0.02064
Other,Gaba,feb,0.04385
Gummy,Black Pepper,feb,0.250773
Softgels,Black Pepper,feb,0.574296
Tablets,Black Pepper,feb,0.5544668471428571
Capsules,Black Pepper,feb,7.395242519999999
Powder,Black Pepper,feb,1.541627
Other,Black Pepper,feb,0.017091
Gummy,Fenugreek,feb,0.062859
Softgels,Fenugreek,feb,0.0
Tablets,Fenugreek,feb,0.0
Capsules,Fenugreek,feb,0.712628
Powder,Fenugreek,feb,0.021346
Other,Fenugreek,feb,0.007663
Gummy,Cinnamon,feb,0.134646
Softgels,Cinnamon,feb,0.298749
Tablets,Cinnamon,feb,0.44991
Capsules,Cinnamon,feb,1.914911
Powder,Cinnamon,feb,0.5623080500000001
Other,Cinnamon,feb,0.224467
Gummy,Garlic,feb,0.32055291999999996
Softgels,Garlic,feb,0.362796
Tablets,Garlic,feb,0.586065
Capsules,Garlic,feb,2.362151
Powder,Garlic,feb,0.0
Other,Garlic,feb,0.02488
Gummy,Turmeric|Curcumin,feb,0.857807
Softgels,Turmeric|Curcumin,feb,1.204681
Tablets,Turmeric|Curcumin,feb,1.759983847142857
Capsules,Turmeric|Curcumin,feb,11.896103
Powder,Turmeric|Curcumin,feb,1.204085
Other,Turmeric|Curcumin,feb,0.027093
Gummy,Elderberry,feb,3.205556
Softgels,Elderberry,feb,0.0
Tablets,Elderberry,feb,0.124908
Capsules,Elderberry,feb,2.566738
Powder,Elderberry,feb,0.967834
Other,Elderberry,feb,0.088698
Gummy,Echinacea,feb,0.35166288
Softgels,Echinacea,feb,0.016908
Tablets,Echinacea,feb,0.571735
Capsules,Echinacea,feb,1.395922
Powder,Echinacea,feb,0.209588
Other,Echinacea,feb,0.057128
Gummy,Milk_Thistle,feb,0.062859
Softgels,Milk_Thistle,feb,0.177924
Tablets,Milk_Thistle,feb,0.1976
Capsules,Milk_Thistle,feb,4.1403196200000005
Powder,Milk_Thistle,feb,0.30284
Other,Milk_Thistle,feb,0.011088
Gummy,Omega6,feb,0.076781
Softgels,Omega6,feb,0.933125
Tablets,Omega6,feb,0.18336
Capsules,Omega6,feb,5.522943
Powder,Omega6,feb,1.844899
Other,Omega6,feb,0.108935
Gummy,Magnesium,feb,1.755776
Softgels,Magnesium,feb,0.60242
Tablets,Magnesium,feb,4.30827882
Capsules,Magnesium,feb,14.69759578
Powder,Magnesium,feb,5.828776
Other,Magnesium,feb,0.043311
Gummy,Zinc,feb,7.802001939999999
Softgels,Zinc,feb,1.758753
Tablets,Zinc,feb,4.294627
Capsules,Zinc,feb,10.944378
Powder,Zinc,feb,3.149189
Other,Zinc,feb,0.441769
Gummy,Selenium,feb,0.094977
Softgels,Selenium,feb,0.092039
Tablets,Selenium,feb,2.004918
Capsules,Selenium,feb,2.535066
Powder,Selenium,feb,0.419219
Other,Selenium,feb,0.093817
Gummy,L-Theanine,feb,0.87122306
Softgels,L-Theanine,feb,0.069628
Tablets,L-Theanine,feb,0.192636
Capsules,L-Theanine,feb,5.5180834433333334
Powder,L-Theanine,feb,0.221775
Other,L-Theanine,feb,0.019474
Gummy,COQ10,feb,0.90608
Softgels,COQ10,feb,4.715089
Tablets,COQ10,feb,0.471799
Capsules,COQ10,feb,2.3130439625
Powder,COQ10,feb,0.0
Other,COQ10,feb,0.007326
Gummy,BHB_rasp_ketones,feb,0.0
Softgels,BHB_rasp_ketones,feb,0.0957
Tablets,BHB_rasp_ketones,feb,0.0
Capsules,BHB_rasp_ketones,feb,2.03923883
Powder,BHB_rasp_ketones,feb,1.294042
Other,BHB_rasp_ketones,feb,0.275924
Gummy,MCT,feb,0.028146
Softgels,MCT,feb,0.375274
Tablets,MCT,feb,0.0
Capsules,MCT,feb,0.747725
Powder,MCT,feb,1.704551
Other,MCT,feb,0.0
Gummy,Green_coffee,feb,0.023369
Softgels,Green_coffee,feb,0.0
Tablets,Green_coffee,feb,0.169062
Capsules,Green_coffee,feb,1.2835102
Powder,Green_coffee,feb,1.539886
Other,Green_coffee,feb,0.0
Gummy,Green_tea,feb,0.004318
Softgels,Green_tea,feb,0.0
Tablets,Green_tea,feb,0.37076
Capsules,Green_tea,feb,4.895901
Powder,Green_tea,feb,1.779811
Other,Green_tea,feb,0.022898
Gummy,Garcinia_cambogia,feb,0.0
Softgels,Garcinia_cambogia,feb,0.0
Tablets,Garcinia_cambogia,feb,0.199307
Capsules,Garcinia_cambogia,feb,0.67398264
Powder,Garcinia_cambogia,feb,0.063143
Other,Garcinia_cambogia,feb,0.007629
Gummy,L-Carnitine,feb,0.015267
Softgels,L-Carnitine,feb,0.048094
Tablets,L-Carnitine,feb,0.410046
Capsules,L-Carnitine,feb,2.456060052
Powder,L-Carnitine,feb,1.861222
Other,L-Carnitine,feb,0.217984
Gummy,Kava,feb,0.0
Softgels,Kava,feb,0.0
Tablets,Kava,feb,0.0
Capsules,Kava,feb,0.117949
Powder,Kava,feb,0.162028
Other,Kava,feb,0.04799
Gummy,Lutein,feb,0.085234
Softgels,Lutein,feb,3.598661
Tablets,Lutein,feb,0.386212
Capsules,Lutein,feb,1.687069
Powder,Lutein,feb,0.022161
Other,Lutein,feb,0.020365
Gummy,Saw_Palmetto,feb,0.086955
Softgels,Saw_Palmetto,feb,0.411663
Tablets,Saw_Palmetto,feb,0.562932
Capsules,Saw_Palmetto,feb,2.391724
Powder,Saw_Palmetto,feb,0.094156
Other,Saw_Palmetto,feb,0.271476
Gummy,Berberine,feb,0.0
Softgels,Berberine,feb,0.0
Tablets,Berberine,feb,0.245214
Capsules,Berberine,feb,1.505646
Powder,Berberine,feb,0.0
Other,Berberine,feb,0.0
Gummy,Ginkgo_Biloba,feb,0.006223
Softgels,Ginkgo_Biloba,feb,0.025778
Tablets,Ginkgo_Biloba,feb,0.174064
Capsules,Ginkgo_Biloba,feb,2.24164
Powder,Ginkgo_Biloba,feb,0.219555
Other,Ginkgo_Biloba,feb,0.03645
Gummy,Enzymes,feb,0.100958
Softgels,Enzymes,feb,0.021802
Tablets,Enzymes,feb,1.71255072
Capsules,Enzymes,feb,11.0674989625
Powder,Enzymes,feb,3.009341666666667
Other,Enzymes,feb,0.018219
Gummy,L-arginine,feb,0.002074
Softgels,L-arginine,feb,0.0
Tablets,L-arginine,feb,0.368064
Capsules,L-arginine,feb,2.12054152
Powder,L-arginine,feb,1.391688
Other,L-arginine,feb,0.16702
Gummy,L-Glutamine,feb,0.0
Softgels,L-Glutamine,feb,0.0
Tablets,L-Glutamine,feb,0.003683
Capsules,L-Glutamine,feb,1.867934
Powder,L-Glutamine,feb,2.480747
Other,L-Glutamine,feb,0.076926
Gummy,L-Lysine,feb,0.122278
Softgels,L-Lysine,feb,0.0
Tablets,L-Lysine,feb,0.7481859375
Capsules,L-Lysine,feb,0.6329551750000001
Powder,L-Lysine,feb,0.132029
Other,L-Lysine,feb,0.165739
Gummy,Creatine,feb,0.212824
Softgels,Creatine,feb,0.0
Tablets,Creatine,feb,1.663348
Capsules,Creatine,feb,2.4331750785714283
Powder,Creatine,feb,12.198744792
Other,Creatine,feb,0.573244
Gummy,Cayenne,feb,0.0
Softgels,Cayenne,feb,0.0
Tablets,Cayenne,feb,0.002244
Capsules,Cayenne,feb,0.8268481875
Powder,Cayenne,feb,0.278142
Other,Cayenne,feb,0.007511
Gummy,Citrulline,feb,0.0
Softgels,Citrulline,feb,0.0
Tablets,Citrulline,feb,0.190554
Capsules,Citrulline,feb,1.728772
Powder,Citrulline,feb,2.294572
Other,Citrulline,feb,0.509757
Gummy,VitaminD,feb,10.035085800000001
Softgels,VitaminD,feb,6.3501113049999995
Tablets,VitaminD,feb,5.779998
Capsules,VitaminD,feb,13.601856561111111
Powder,VitaminD,feb,3.307819
Other,VitaminD,feb,0.094177
Gummy,Iron,feb,0.535911
Softgels,Iron,feb,1.25429
Tablets,Iron,feb,2.93422
Capsules,Iron,feb,8.361538
Powder,Iron,feb,0.039677
Other,Iron,feb,0.063245
Gummy,Iodine,feb,0.653453
Softgels,Iodine,feb,0.255437
Tablets,Iodine,feb,1.127014875
Capsules,Iodine,feb,2.2192766375
Powder,Iodine,feb,0.013714
Other,Iodine,feb,0.129419
Gummy,StJohns_Wort,feb,0.0
Softgels,StJohns_Wort,feb,0.0
Tablets,StJohns_Wort,feb,0.0
Capsules,StJohns_Wort,feb,0.485496
Powder,StJohns_Wort,feb,0.0
Other,StJohns_Wort,feb,0.007718
Gummy,Calcium,feb,2.771786
Softgels,Calcium,feb,0.772478
Tablets,Calcium,feb,4.775327
Capsules,Calcium,feb,8.418258710000002
Powder,Calcium,feb,4.9323
Other,Calcium,feb,0.028625
Gummy,Caffeine,feb,0.234798
